index,FIPS code,Year,Hail Reports,Wind Reports
2219,29187,2004,7,6
2220,29187,2005,1,10
2221,29187,2006,17,6
2222,29187,2007,8,0
2223,29187,2008,5,2
2224,29187,2009,4,4
2225,29187,2010,3,3
2226,29187,2011,6,7
2227,29187,2012,3,6
2228,29187,2013,0,4
2229,29187,2014,1,0
2230,29187,2015,1,2
2231,29187,2016,3,5
2232,29187,2017,1,2
2233,29187,2018,5,6
2234,29187,2019,3,8
2235,29187,2020,2,5
2236,29187,2021,0,3
2237,29187,2022,1,5
2238,29187,2023,1,10
2239,29187,2024,2,8
2240,29189,1955,0,0
2241,29189,1956,0,1
2242,29189,1957,1,2
2243,29189,1958,0,3
2244,29189,1959,2,2
2245,29189,1960,2,0
2246,29189,1961,2,1
2247,29189,1962,4,3
2248,29189,1963,4,1
2249,29189,1964,1,9
2250,29189,1965,2,4
2251,29189,1966,2,2
2252,29189,1967,2,4
2253,29189,1968,1,5
2254,29189,1969,0,4
2255,29189,1970,4,3
2256,29189,1971,1,3
2257,29189,1972,2,5
2258,29189,1973,0,8
2259,29189,1974,7,9
2260,29189,1975,7,10
2261,29189,1976,3,3
2262,29189,1977,1,4
2263,29189,1978,3,6
2264,29189,1979,3,4
2265,29189,1980,5,5
2266,29189,1981,3,9
2267,29189,1982,11,21
2268,29189,1983,4,10
2269,29189,1984,17,10
2270,29189,1985,0,1
2271,29189,1986,2,7
2272,29189,1987,4,2
2273,29189,1988,1,8
2274,29189,1989,8,4
2275,29189,1990,7,8
2276,29189,1991,4,6
2277,29189,1992,2,4
2278,29189,1993,14,6
2279,29189,1994,14,5
2280,29189,1995,9,16
2281,29189,1996,12,13
2282,29189,1997,4,1
2283,29189,1998,23,15
2284,29189,1999,8,9
2285,29189,2000,10,22
2286,29189,2001,25,12
2287,29189,2002,1,12
2288,29189,2003,36,20
2289,29189,2004,53,35
2290,29189,2005,21,26
2291,29189,2006,21,63
2292,29189,2007,16,23
2293,29189,2008,25,8
2294,29189,2009,13,14
2295,29189,2010,10,22
2296,29189,2011,54,31
2297,29189,2012,34,20
2298,29189,2013,8,19
2299,29189,2014,14,15
2300,29189,2015,9,9
2301,29189,2016,15,13
2302,29189,2017,12,11
2303,29189,2018,9,14
2304,29189,2019,10,17
2305,29189,2020,2,8
2306,29189,2021,4,15
2307,29189,2022,1,12
2308,29189,2023,18,27
2309,29189,2024,13,10
2310,29186,1955,0,0
2311,29186,1956,0,0
2312,29186,1957,0,0
2313,29186,1958,0,0
2314,29186,1959,0,0
2315,29186,1960,0,1
2316,29186,1961,0,0
2317,29186,1962,0,0
2318,29186,1963,0,0
2319,29186,1964,0,0
2320,29186,1965,0,0
2321,29186,1966,0,0
2322,29186,1967,0,0
2323,29186,1968,0,0
2324,29186,1969,0,0
2325,29186,1970,0,0
2326,29186,1971,0,0
2327,29186,1972,0,0
2328,29186,1973,0,4
2329,29186,1974,0,0
2330,29186,1975,0,0
2331,29186,1976,0,0
2332,29186,1977,0,0
2333,29186,1978,0,0
2334,29186,1979,0,0
2335,29186,1980,0,0
2336,29186,1981,0,2
2337,29186,1982,1,1
2338,29186,1983,0,0
2339,29186,1984,0,0
2340,29186,1985,1,0
2341,29186,1986,0,0
2342,29186,1987,0,0
2343,29186,1988,1,1
2344,29186,1989,0,0
2345,29186,1990,0,0
2346,29186,1991,2,3
2347,29186,1992,0,0
2348,29186,1993,0,1
2349,29186,1994,2,0
2350,29186,1995,1,5
2351,29186,1996,2,3
2352,29186,1997,1,2
2353,29186,1998,2,6
2354,29186,1999,0,1
2355,29186,2000,2,0
2356,29186,2001,3,2
2357,29186,2002,1,7
2358,29186,2003,3,2
2359,29186,2004,4,5
2360,29186,2005,1,7
2361,29186,2006,13,7
2362,29186,2007,2,0
2363,29186,2008,5,2
2364,29186,2009,1,0
2365,29186,2010,1,0
2366,29186,2011,0,4
2367,29186,2012,0,1
2368,29186,2013,0,3
2369,29186,2014,1,1
2370,29186,2015,2,2
2371,29186,2016,4,5
2372,29186,2017,0,1
2373,29186,2018,0,3
2374,29186,2019,2,0
2375,29186,2020,2,2
2376,29186,2021,1,1
2377,29186,2022,2,1
2378,29186,2023,0,1
2379,29186,2024,2,3
2380,29219,1955,0,1
2381,29219,1956,0,1
2382,29219,1957,0,0
2383,29219,1958,0,0
2384,29219,1959,0,0
2385,29219,1960,0,0
2386,29219,1961,0,0
2387,29219,1962,0,0
2388,29219,1963,0,0
2389,29219,1964,0,0
2390,29219,1965,0,1
2391,29219,1966,0,0
2392,29219,1967,1,0
2393,29219,1968,0,0
2394,29219,1969,0,0
2395,29219,1970,0,0
2396,29219,1971,0,0
2397,29219,1972,0,0
2398,29219,1973,0,1
2399,29219,1974,0,0
2400,29219,1975,0,0
2401,29219,1976,0,0
2402,29219,1977,0,0
2403,29219,1978,1,0
2404,29219,1979,0,0
2405,29219,1980,1,0
2406,29219,1981,1,1
2407,29219,1982,2,2
2408,29219,1983,0,0
2409,29219,1984,0,2
2410,29219,1985,0,0
2411,29219,1986,1,1
2412,29219,1987,1,1
2413,29219,1988,2,0
2414,29219,1989,0,1
2415,29219,1990,1,0
2416,29219,1991,2,3
2417,29219,1992,1,5
2418,29219,1993,1,3
2419,29219,1994,2,2
2420,29219,1995,1,3
2421,29219,1996,1,1
2422,29219,1997,0,1
2423,29219,1998,5,5
2424,29219,1999,2,8
2425,29219,2000,2,7
2426,29219,2001,1,5
2427,29219,2002,0,0
2428,29219,2003,4,4
2429,29219,2004,2,2
2430,29219,2005,6,5
2431,29219,2006,5,5
2432,29219,2007,0,3
2433,29219,2008,6,0
2434,29219,2009,0,1
2435,29219,2010,0,3
2436,29219,2011,18,7
2437,29219,2012,11,2
2438,29219,2013,0,2
2439,29219,2014,3,4
2440,29219,2015,4,1
2441,29219,2016,1,5
2442,29219,2017,1,2
2443,29219,2018,2,0
2444,29219,2019,3,0
2445,29219,2020,2,1
2446,29219,2021,1,4
2447,29219,2022,0,2
2448,29219,2023,3,8
2449,29219,2024,2,6
2450,29221,1955,0,0
2451,29221,1956,0,0
2452,29221,1957,1,1
2453,29221,1958,0,2
2454,29221,1959,0,0
2455,29221,1960,0,0
2456,29221,1961,0,0
2457,29221,1962,0,0
2458,29221,1963,0,0
2459,29221,1964,0,0
2460,29221,1965,0,1
2461,29221,1966,0,0
2462,29221,1967,0,1
2463,29221,1968,0,0
2464,29221,1969,0,1
2465,29221,1970,0,1
2466,29221,1971,0,1
2467,29221,1972,0,1
2468,29221,1973,0,1
2469,29221,1974,1,2
2470,29221,1975,1,2
2471,29221,1976,2,0
2472,29221,1977,0,1
2473,29221,1978,1,0
2474,29221,1979,0,1
2475,29221,1980,1,0
2476,29221,1981,1,3
2477,29221,1982,0,0
2478,29221,1983,0,1
2479,29221,1984,0,1
2480,29221,1985,1,1
2481,29221,1986,0,0
2482,29221,1987,0,1
2483,29221,1988,1,2
2484,29221,1989,0,0
2485,29221,1990,0,0
2486,29221,1991,1,3
2487,29221,1992,0,0
2488,29221,1993,1,1
2489,29221,1994,1,2
2490,29221,1995,4,2
2491,29221,1996,3,0
2492,29221,1997,5,3
2493,29221,1998,4,5
2494,29221,1999,4,2
2495,29221,2000,1,0
2496,29221,2001,3,2
2497,29221,2002,2,7
2498,29221,2003,2,4
2499,29221,2004,11,5
2500,29221,2005,9,6
2501,29221,2006,28,8
2502,29221,2007,5,0
2503,29221,2008,13,4
2504,29221,2009,9,4
2505,29221,2010,0,2
2506,29221,2011,19,5
2507,29221,2012,5,2
2508,29221,2013,0,2
2509,29221,2014,2,1
2510,29221,2015,5,1
2511,29221,2016,3,4
2512,29221,2017,3,1
2513,29221,2018,2,2
2514,29221,2019,4,4
2515,29221,2020,1,2
2516,29221,2021,1,3
2517,29221,2022,1,2
2518,29221,2023,0,6
2519,29221,2024,4,4
2520,40011,1955,0,0
2521,40011,1956,0,0
2522,40011,1957,0,1
2523,40011,1958,0,1
2524,40011,1959,1,0
2525,40011,1960,0,0
2526,40011,1961,3,0
2527,40011,1962,1,1
2528,40011,1963,3,1
2529,40011,1964,0,1
2530,40011,1965,2,0
2531,40011,1966,1,0
2532,40011,1967,5,1
2533,40011,1968,5,0
2534,40011,1969,0,0
2535,40011,1970,1,1
2536,40011,1971,1,1
2537,40011,1972,0,0
2538,40011,1973,1,0
2539,40011,1974,0,0
2540,40011,1975,0,0
2541,40011,1976,1,2
2542,40011,1977,0,0
2543,40011,1978,1,0
2544,40011,1979,0,0
2545,40011,1980,1,0
2546,40011,1981,1,0
2547,40011,1982,0,0
2548,40011,1983,6,1
2549,40011,1984,5,0
2550,40011,1985,7,1
2551,40011,1986,7,3
2552,40011,1987,7,4
2553,40011,1988,3,5
2554,40011,1989,9,5
2555,40011,1990,9,2
2556,40011,1991,16,4
2557,40011,1992,11,2
2558,40011,1993,1,1
2559,40011,1994,11,8
2560,40011,1995,7,6
2561,40011,1996,10,5
2562,40011,1997,7,7
2563,40011,1998,13,4
2564,40011,1999,14,6
2565,40011,2000,3,6
2566,40011,2001,7,8
2567,40011,2002,2,8
2568,40011,2003,11,4
2569,40011,2004,18,3
2570,40011,2005,5,6
2571,40011,2006,0,0
2572,40011,2007,4,14
2573,40011,2008,7,4
2574,40011,2009,19,3
2575,40011,2010,5,2
2576,40011,2011,5,3
2577,40011,2012,5,0
2578,40011,2013,5,3
2579,40011,2014,0,1
2580,40011,2015,3,2
2581,40011,2016,2,8
2582,40011,2017,4,2
2583,40011,2018,2,2
2584,40011,2019,5,0
2585,40011,2020,0,4
2586,40011,2021,2,1
2587,40011,2022,3,1
2588,40011,2023,4,5
2589,40011,2024,12,5
2590,40015,1955,0,0
2591,40015,1956,2,0
2592,40015,1957,0,3
2593,40015,1958,0,0
2594,40015,1959,1,1
2595,40015,1960,0,0
2596,40015,1961,2,2
2597,40015,1962,3,3
2598,40015,1963,2,2
2599,40015,1964,2,0
2600,40015,1965,1,3
2601,40015,1966,4,0
2602,40015,1967,2,0
2603,40015,1968,5,5
2604,40015,1969,1,1
2605,40015,1970,2,2
2606,40015,1971,2,1
2607,40015,1972,0,0
2608,40015,1973,2,0
2609,40015,1974,1,0
2610,40015,1975,0,1
2611,40015,1976,1,0
2612,40015,1977,7,3
2613,40015,1978,1,1
2614,40015,1979,3,2
2615,40015,1980,2,1
2616,40015,1981,1,1
2617,40015,1982,5,7
2618,40015,1983,6,4
2619,40015,1984,13,2
2620,40015,1985,20,8
2621,40015,1986,33,5
2622,40015,1987,12,7
2623,40015,1988,8,7
2624,40015,1989,19,5
2625,40015,1990,11,6
2626,40015,1991,19,12
2627,40015,1992,23,4
2628,40015,1993,6,10
2629,40015,1994,27,11
2630,40015,1995,10,7
2631,40015,1996,16,10
2632,40015,1997,8,8
2633,40015,1998,27,8
2634,40015,1999,23,4
2635,40015,2000,19,10
2636,40015,2001,10,18
2637,40015,2002,9,16
2638,40015,2003,30,5
2639,40015,2004,18,2
2640,40015,2005,12,8
2641,40015,2006,13,1
2642,40015,2007,12,14
2643,40015,2008,29,16
2644,40015,2009,31,12
2645,40015,2010,11,8
2646,40015,2011,12,8
2647,40015,2012,24,7
2648,40015,2013,28,14
2649,40015,2014,10,9
2650,40015,2015,18,10
2651,40015,2016,10,7
2652,40015,2017,4,19
2653,40015,2018,13,5
2654,40015,2019,9,8
2655,40015,2020,15,7
2656,40015,2021,4,6
2657,40015,2022,5,5
2658,40015,2023,14,19
2659,40015,2024,10,11
2660,40017,1955,3,1
2661,40017,1956,2,5
2662,40017,1957,2,1
2663,40017,1958,0,0
2664,40017,1959,0,1
2665,40017,1960,2,1
2666,40017,1961,3,1
2667,40017,1962,5,2
2668,40017,1963,0,1
2669,40017,1964,4,0
2670,40017,1965,7,3
2671,40017,1966,1,1
2672,40017,1967,4,1
2673,40017,1968,6,0
2674,40017,1969,0,1
2675,40017,1970,2,3
2676,40017,1971,0,3
2677,40017,1972,0,0
2678,40017,1973,1,2
2679,40017,1974,2,0
2680,40017,1975,0,0
2681,40017,1976,3,1
2682,40017,1977,0,3
2683,40017,1978,1,2
2684,40017,1979,4,3
2685,40017,1980,2,4
2686,40017,1981,2,3
2687,40017,1982,0,3
2688,40017,1983,0,4
2689,40017,1984,11,11
2690,40017,1985,27,6
2691,40017,1986,26,3
2692,40017,1987,19,8
2693,40017,1988,10,11
2694,40017,1989,19,5
2695,40017,1990,21,8
2696,40017,1991,14,4
2697,40017,1992,24,5
2698,40017,1993,3,8
2699,40017,1994,42,7
2700,40017,1995,13,9
2701,40017,1996,20,14
2702,40017,1997,6,4
2703,40017,1998,25,8
2704,40017,1999,14,6
2705,40017,2000,11,20
2706,40017,2001,20,17
2707,40017,2002,11,12
2708,40017,2003,20,5
2709,40017,2004,21,2
2710,40017,2005,4,7
2711,40017,2006,9,7
2712,40017,2007,12,8
2713,40017,2008,20,5
2714,40017,2009,15,3
2715,40017,2010,3,5
2716,40017,2011,16,3
2717,40017,2012,22,5
2718,40017,2013,37,9
2719,40017,2014,0,2
2720,40017,2015,15,9
2721,40017,2016,10,6
2722,40017,2017,6,21
2723,40017,2018,5,16
2724,40017,2019,14,3
2725,40017,2020,14,14
2726,40017,2021,6,7
2727,40017,2022,6,7
2728,40017,2023,22,5
2729,40017,2024,12,4
2730,40021,1955,0,1
2731,40021,1956,0,1
2732,40021,1957,0,0
2733,40021,1958,0,0
2734,40021,1959,0,1
2735,40021,1960,0,0
2736,40021,1961,0,0
2737,40021,1962,0,0
2738,40021,1963,0,0
2739,40021,1964,1,0
2740,40021,1965,1,1
2741,40021,1966,2,0
2742,40021,1967,0,0
2743,40021,1968,1,0
2744,40021,1969,0,1
2745,40021,1970,1,1
2746,40021,1971,0,0
2747,40021,1972,0,0
2748,40021,1973,1,1
2749,40021,1974,0,0
2750,40021,1975,0,0
2751,40021,1976,0,0
2752,40021,1977,0,0
2753,40021,1978,0,0
2754,40021,1979,1,0
2755,40021,1980,0,0
2756,40021,1981,0,0
2757,40021,1982,0,0
2758,40021,1983,1,1
2759,40021,1984,3,0
2760,40021,1985,1,2
2761,40021,1986,0,3
2762,40021,1987,3,2
2763,40021,1988,4,3
2764,40021,1989,10,4
2765,40021,1990,4,4
2766,40021,1991,8,4
2767,40021,1992,11,9
2768,40021,1993,12,2
2769,40021,1994,1,6
2770,40021,1995,14,25
2771,40021,1996,14,9
2772,40021,1997,7,8
2773,40021,1998,5,12
2774,40021,1999,11,18
2775,40021,2000,7,10
2776,40021,2001,3,13
2777,40021,2002,7,8
2778,40021,2003,17,10
2779,40021,2004,18,11
2780,40021,2005,4,7
2781,40021,2006,11,15
2782,40021,2007,1,6
2783,40021,2008,21,18
2784,40021,2009,8,4
2785,40021,2010,3,1
2786,40021,2011,9,5
2787,40021,2012,1,6
2788,40021,2013,0,2
2789,40021,2014,6,7
2790,40021,2015,1,5
2791,40021,2016,2,10
2792,40021,2017,9,4
2793,40021,2018,1,3
2794,40021,2019,2,10
2795,40021,2020,5,5
2796,40021,2021,0,0
2797,40021,2022,5,1
2798,40021,2023,3,11
2799,40021,2024,10,7
2800,40027,1955,0,0
2801,40027,1956,2,1
2802,40027,1957,0,0
2803,40027,1958,0,2
2804,40027,1959,1,0
2805,40027,1960,2,0
2806,40027,1961,2,1
2807,40027,1962,3,0
2808,40027,1963,2,0
2809,40027,1964,1,0
2810,40027,1965,0,1
2811,40027,1966,0,1
2812,40027,1967,6,0
2813,40027,1968,3,2
2814,40027,1969,1,0
2815,40027,1970,2,0
2816,40027,1971,1,3
2817,40027,1972,1,0
2818,40027,1973,2,3
2819,40027,1974,0,2
2820,40027,1975,4,0
2821,40027,1976,3,2
2822,40027,1977,0,1
2823,40027,1978,0,0
2824,40027,1979,4,5
2825,40027,1980,3,4
2826,40027,1981,5,2
2827,40027,1982,2,2
2828,40027,1983,7,1
2829,40027,1984,11,8
2830,40027,1985,11,3
2831,40027,1986,13,9
2832,40027,1987,2,10
2833,40027,1988,12,3
2834,40027,1989,6,5
2835,40027,1990,10,3
2836,40027,1991,11,6
2837,40027,1992,15,5
2838,40027,1993,3,3
2839,40027,1994,10,6
2840,40027,1995,12,8
2841,40027,1996,18,14
2842,40027,1997,9,3
2843,40027,1998,10,9
2844,40027,1999,11,9
2845,40027,2000,4,7
2846,40027,2001,30,13
2847,40027,2002,8,10
2848,40027,2003,24,11
2849,40027,2004,12,5
2850,40027,2005,18,11
2851,40027,2006,5,10
2852,40027,2007,9,14
2853,40027,2008,51,12
2854,40027,2009,30,4
2855,40027,2010,30,12
2856,40027,2011,24,11
2857,40027,2012,4,9
2858,40027,2013,31,11
2859,40027,2014,7,2
2860,40027,2015,16,11
2861,40027,2016,13,8
2862,40027,2017,17,13
2863,40027,2018,6,5
2864,40027,2019,19,23
2865,40027,2020,43,17
2866,40027,2021,17,5
2867,40027,2022,11,13
2868,40027,2023,92,27
2869,40027,2024,32,24
2870,40035,1955,0,0
2871,40035,1956,0,3
2872,40035,1957,0,2
2873,40035,1958,0,2
2874,40035,1959,3,1
2875,40035,1960,1,0
2876,40035,1961,1,1
2877,40035,1962,2,0
2878,40035,1963,0,0
2879,40035,1964,0,0
2880,40035,1965,0,1
2881,40035,1966,0,0
2882,40035,1967,1,3
2883,40035,1968,0,1
2884,40035,1969,0,0
2885,40035,1970,1,0
2886,40035,1971,1,1
2887,40035,1972,0,0
2888,40035,1973,3,1
2889,40035,1974,1,2
2890,40035,1975,0,0
2891,40035,1976,0,1
2892,40035,1977,0,0
2893,40035,1978,3,0
2894,40035,1979,0,0
2895,40035,1980,2,4
2896,40035,1981,0,0
2897,40035,1982,1,1
2898,40035,1983,2,2
2899,40035,1984,1,0
2900,40035,1985,2,0
2901,40035,1986,4,1
2902,40035,1987,0,2
2903,40035,1988,2,1
2904,40035,1989,1,4
2905,40035,1990,4,3
2906,40035,1991,3,2
2907,40035,1992,2,6
2908,40035,1993,7,0
2909,40035,1994,8,7
2910,40035,1995,8,13
2911,40035,1996,17,13
2912,40035,1997,8,8
2913,40035,1998,4,10
2914,40035,1999,8,14
2915,40035,2000,11,6
2916,40035,2001,6,13
2917,40035,2002,4,9
2918,40035,2003,8,7
2919,40035,2004,5,7
2920,40035,2005,6,7
2921,40035,2006,8,7
2922,40035,2007,2,7
2923,40035,2008,6,4
2924,40035,2009,12,4
2925,40035,2010,2,2
2926,40035,2011,10,4
2927,40035,2012,2,11
2928,40035,2013,2,6
2929,40035,2014,2,6
2930,40035,2015,4,3
2931,40035,2016,0,5
2932,40035,2017,11,5
2933,40035,2018,1,1
2934,40035,2019,2,5
2935,40035,2020,13,4
2936,40035,2021,1,0
2937,40035,2022,0,1
2938,40035,2023,1,1
2939,40035,2024,0,2
2940,40037,1955,1,0
2941,40037,1956,1,0
2942,40037,1957,2,1
2943,40037,1958,1,2
2944,40037,1959,3,1
2945,40037,1960,1,2
2946,40037,1961,2,1
2947,40037,1962,0,1
2948,40037,1963,1,2
2949,40037,1964,0,0
2950,40037,1965,0,1
2951,40037,1966,3,3
2952,40037,1967,1,0
2953,40037,1968,1,2
2954,40037,1969,3,0
2955,40037,1970,0,0
2956,40037,1971,1,2
2957,40037,1972,1,1
2958,40037,1973,0,6
2959,40037,1974,2,1
2960,40037,1975,0,1
2961,40037,1976,3,0
2962,40037,1977,1,0
2963,40037,1978,0,0
2964,40037,1979,5,2
2965,40037,1980,4,5
2966,40037,1981,0,1
2967,40037,1982,1,1
2968,40037,1983,5,1
2969,40037,1984,10,2
2970,40037,1985,6,12
2971,40037,1986,1,6
2972,40037,1987,3,5
2973,40037,1988,8,4
2974,40037,1989,8,3
2975,40037,1990,12,3
2976,40037,1991,9,4
2977,40037,1992,23,7
2978,40037,1993,20,9
2979,40037,1994,5,10
2980,40037,1995,18,22
2981,40037,1996,25,14
2982,40037,1997,17,14
2983,40037,1998,23,15
2984,40037,1999,32,20
2985,40037,2000,16,8
2986,40037,2001,16,11
2987,40037,2002,10,5
2988,40037,2003,9,9
2989,40037,2004,17,11
2990,40037,2005,17,12
2991,40037,2006,8,6
2992,40037,2007,7,3
2993,40037,2008,24,15
2994,40037,2009,18,14
2995,40037,2010,6,6
2996,40037,2011,18,14
2997,40037,2012,0,3
2998,40037,2013,10,7
2999,40037,2014,2,0
3000,40037,2015,6,6
3001,40037,2016,2,14
3002,40037,2017,16,6
3003,40037,2018,0,2
3004,40037,2019,11,7
3005,40037,2020,3,1
3006,40037,2021,2,3
3007,40037,2022,4,5
3008,40037,2023,4,14
3009,40037,2024,10,4
3010,40049,1955,1,1
3011,40049,1956,0,1
3012,40049,1957,2,0
3013,40049,1958,0,0
3014,40049,1959,2,0
3015,40049,1960,2,1
3016,40049,1961,2,3
3017,40049,1962,1,1
3018,40049,1963,2,1
3019,40049,1964,3,3
3020,40049,1965,1,0
3021,40049,1966,0,2
3022,40049,1967,3,1
3023,40049,1968,3,3
3024,40049,1969,0,0
3025,40049,1970,0,0
3026,40049,1971,3,1
3027,40049,1972,1,1
3028,40049,1973,2,2
3029,40049,1974,2,3
3030,40049,1975,1,2
3031,40049,1976,1,1
3032,40049,1977,3,3
3033,40049,1978,2,1
3034,40049,1979,1,6
3035,40049,1980,3,0
3036,40049,1981,2,0
3037,40049,1982,2,0
3038,40049,1983,3,4
3039,40049,1984,15,7
3040,40049,1985,3,5
3041,40049,1986,18,7
3042,40049,1987,7,3
3043,40049,1988,3,2
3044,40049,1989,4,1
3045,40049,1990,6,3
3046,40049,1991,10,6
3047,40049,1992,16,5
3048,40049,1993,6,0
3049,40049,1994,7,3
3050,40049,1995,7,5
3051,40049,1996,16,7
3052,40049,1997,10,5
3053,40049,1998,13,6
3054,40049,1999,4,9
3055,40049,2000,1,6
3056,40049,2001,1,12
3057,40049,2002,9,6
3058,40049,2003,19,11
3059,40049,2004,10,6
3060,40049,2005,9,1
3061,40049,2006,7,2
3062,40049,2007,2,1
3063,40049,2008,10,2
3064,40049,2009,7,6
3065,40049,2010,3,2
3066,40049,2011,16,3
3067,40049,2012,9,2
3068,40049,2013,13,4
3069,40049,2014,2,3
3070,40049,2015,2,5
3071,40049,2016,3,3
3072,40049,2017,16,2
3073,40049,2018,3,9
3074,40049,2019,9,13
3075,40049,2020,15,8
3076,40049,2021,1,0
3077,40049,2022,4,2
3078,40049,2023,8,6
3079,40049,2024,12,3
3080,40051,1955,0,1
3081,40051,1956,2,1
3082,40051,1957,0,1
3083,40051,1958,1,0
3084,40051,1959,0,1
3085,40051,1960,3,1
3086,40051,1961,0,0
3087,40051,1962,1,3
3088,40051,1963,2,1
3089,40051,1964,7,1
3090,40051,1965,1,1
3091,40051,1966,4,3
3092,40051,1967,1,1
3093,40051,1968,2,2
3094,40051,1969,2,0
3095,40051,1970,4,1
3096,40051,1971,2,0
3097,40051,1972,0,0
3098,40051,1973,0,1
3099,40051,1974,1,0
3100,40051,1975,0,2
3101,40051,1976,1,0
3102,40051,1977,1,3
3103,40051,1978,1,0
3104,40051,1979,0,4
3105,40051,1980,2,1
3106,40051,1981,3,1
3107,40051,1982,1,4
3108,40051,1983,1,5
3109,40051,1984,6,5
3110,40051,1985,7,4
3111,40051,1986,21,7
3112,40051,1987,20,10
3113,40051,1988,15,5
3114,40051,1989,16,8
3115,40051,1990,10,6
3116,40051,1991,23,4
3117,40051,1992,21,9
3118,40051,1993,11,8
3119,40051,1994,29,8
3120,40051,1995,5,14
3121,40051,1996,24,10
3122,40051,1997,10,8
3123,40051,1998,14,12
3124,40051,1999,16,7
3125,40051,2000,5,10
3126,40051,2001,16,4
3127,40051,2002,1,11
3128,40051,2003,26,11
3129,40051,2004,13,5
3130,40051,2005,13,15
3131,40051,2006,8,3
3132,40051,2007,9,12
3133,40051,2008,16,10
3134,40051,2009,13,8
3135,40051,2010,7,5
3136,40051,2011,14,2
3137,40051,2012,13,13
3138,40051,2013,18,9
3139,40051,2014,2,1
3140,40051,2015,21,11
3141,40051,2016,10,13
3142,40051,2017,10,8
3143,40051,2018,3,15
3144,40051,2019,13,12
3145,40051,2020,17,17
3146,40051,2021,17,22
3147,40051,2022,13,9
3148,40051,2023,38,10
3149,40051,2024,4,19
3150,40073,1955,2,1
3151,40073,1956,2,2
3152,40073,1957,1,0
3153,40073,1958,2,0
3154,40073,1959,0,0
3155,40073,1960,1,4
3156,40073,1961,2,0
3157,40073,1962,1,0
3158,40073,1963,1,1
3159,40073,1964,3,0
3160,40073,1965,1,2
3161,40073,1966,3,1
3162,40073,1967,2,1
3163,40073,1968,3,1
3164,40073,1969,3,2
3165,40073,1970,1,1
3166,40073,1971,1,1
3167,40073,1972,0,0
3168,40073,1973,2,1
3169,40073,1974,2,1
3170,40073,1975,2,2
3171,40073,1976,0,0
3172,40073,1977,1,0
3173,40073,1978,0,0
3174,40073,1979,2,2
3175,40073,1980,1,0
3176,40073,1981,1,3
3177,40073,1982,1,5
3178,40073,1983,5,4
3179,40073,1984,7,3
3180,40073,1985,11,3
3181,40073,1986,10,6
3182,40073,1987,11,3
3183,40073,1988,4,1
3184,40073,1989,10,6
3185,40073,1990,14,7
3186,40073,1991,12,5
3187,40073,1992,12,5
3188,40073,1993,8,3
3189,40073,1994,24,4
3190,40073,1995,8,2
3191,40073,1996,18,10
3192,40073,1997,3,2
3193,40073,1998,13,8
3194,40073,1999,20,7
3195,40073,2000,9,13
3196,40073,2001,9,13
3197,40073,2002,11,14
3198,40073,2003,13,3
3199,40073,2004,11,4
3200,40073,2005,8,10
3201,40073,2006,2,10
3202,40073,2007,2,8
3203,40073,2008,9,4
3204,40073,2009,5,1
3205,40073,2010,5,1
3206,40073,2011,10,12
3207,40073,2012,14,5
3208,40073,2013,3,6
3209,40073,2014,1,5
3210,40073,2015,2,2
3211,40073,2016,2,2
3212,40073,2017,6,7
3213,40073,2018,2,6
3214,40073,2019,1,1
3215,40073,2020,3,6
3216,40073,2021,4,3
3217,40073,2022,3,4
3218,40073,2023,22,7
3219,40073,2024,8,7
3220,40081,1955,0,0
3221,40081,1956,1,1
3222,40081,1957,1,0
3223,40081,1958,0,0
3224,40081,1959,1,1
3225,40081,1960,0,1
3226,40081,1961,1,0
3227,40081,1962,0,1
3228,40081,1963,0,0
3229,40081,1964,1,0
3230,40081,1965,0,1
3231,40081,1966,1,0
3232,40081,1967,0,0
3233,40081,1968,1,0
3234,40081,1969,2,0
3235,40081,1970,0,0
3236,40081,1971,0,1
3237,40081,1972,0,0
3238,40081,1973,1,0
3239,40081,1974,1,1
3240,40081,1975,1,3
3241,40081,1976,3,0
3242,40081,1977,0,0
3243,40081,1978,1,0
3244,40081,1979,1,4
3245,40081,1980,0,1
3246,40081,1981,1,0
3247,40081,1982,5,2
3248,40081,1983,13,5
3249,40081,1984,21,1
3250,40081,1985,9,4
3251,40081,1986,6,5
3252,40081,1987,9,2
3253,40081,1988,11,4
3254,40081,1989,17,8
3255,40081,1990,21,5
3256,40081,1991,11,0
3257,40081,1992,19,8
3258,40081,1993,16,11
3259,40081,1994,18,8
3260,40081,1995,13,7
3261,40081,1996,9,3
3262,40081,1997,4,5
3263,40081,1998,6,8
3264,40081,1999,4,7
3265,40081,2000,9,9
3266,40081,2001,8,13
3267,40081,2002,9,5
3268,40081,2003,15,6
3269,40081,2004,18,4
3270,40081,2005,3,14
3271,40081,2006,16,8
3272,40081,2007,5,2
3273,40081,2008,25,0
3274,40081,2009,5,2
3275,40081,2010,1,5
3276,40081,2011,15,9
3277,40081,2012,3,3
3278,40081,2013,7,2
3279,40081,2014,1,1
3280,40081,2015,4,2
3281,40081,2016,9,5
3282,40081,2017,9,3
3283,40081,2018,1,3
3284,40081,2019,9,4
3285,40081,2020,5,0
3286,40081,2021,9,2
3287,40081,2022,1,4
3288,40081,2023,4,18
3289,40081,2024,8,6
3290,40083,1955,2,0
3291,40083,1956,1,1
3292,40083,1957,0,0
3293,40083,1958,1,0
